,DATE,SOIL_CO2_FLUX,ECO_CO2_FLUX,CH4_FLUX,O2_FLUX,CO2_1,CO2_2,CO2_3,CO2_4,CO2_5,CO2_6,CO2_7,CO2_8,CO2_9,CO2_10,CO2_11,CO2_12,CO2_13,CO2_14,CO2_LIT,CH4_1,CH4_2,CH4_3,CH4_4,CH4_5,CH4_6,CH4_7,CH4_8,CH4_9,CH4_10,CH4_11,CH4_12,CH4_13,CH4_14,CH4_15,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,O2_8,O2_9,O2_10,O2_11,O2_12,O2_13,O2_14,O2_15,O2_LIT
10,2001-01-11,-4.8134961249999995,-4.8134961249999995,0.0005845122958333333,4.914629625,0.9869607041666667,1.1184386666666668,1.6355329583333333,2.0618964583333335,2.2930884166666665,2.6584589583333336,3.076810333333333,6.663885083333334,7.3205055833333335,5.129252666666667,3.1787083333333332,1.7999841666666667,0.8832972666666666,0.3643748791666667,375.83743333333337,4.721207166666666e-06,3.2163443333333335e-06,2.468186958333333e-06,1.904788125e-06,1.6952869166666667e-06,2.0159183333333332e-06,2.3096399583333335e-06,3.5949591666666667e-07,6.008803541666666e-08,1.714285375e-08,9.366120416666667e-09,7.708507749999999e-09,7.368369166666667e-09,8.174931875e-09,0.0,13.181754875000001,13.35105875,13.281413333333333,13.185740416666667,13.11038875,13.075363333333334,12.943050416666667,12.299479583333332,11.662081666666666,11.319572083333334,11.211223333333335,11.159585,11.164114583333335,11.203729583333333,0.0,13.716895291666667
11,2001-01-12,-2.74836725,-2.74836725,0.0006396553375,2.9676872833333334,0.7535027291666667,1.0589158458333332,1.5846824583333332,1.9954262916666667,2.2173825,2.5746087083333333,2.9984691666666667,6.666614041666667,7.4449836666666664,5.339481583333334,3.3874156249999996,1.9700296666666668,0.9870181583333334,0.38555899166666663,372.6045458333333,7.124801166666667e-06,3.779974e-06,2.596196875e-06,1.99888175e-06,1.830278875e-06,2.1116584166666666e-06,2.3754079583333333e-06,3.6813326250000003e-07,6.070119541666667e-08,1.61332e-08,8.58959575e-09,6.704751791666667e-09,6.293296666666666e-09,6.968492875e-09,0.0,14.140465833333332,13.932131666666665,13.695873749999999,13.482922083333333,13.344547083333334,13.216613333333333,13.040582083333334,12.34027125,11.705805833333335,11.35294375,11.229049583333333,11.1627875,11.15445375,11.18827375,0.0,14.931591666666668
12,2001-01-13,-2.1008333333333336,-2.1008333333333336,0.0006358705708333334,2.2547387041666664,0.8340798166666666,1.1574894583333333,1.6453667083333334,2.0214915833333333,2.2221500833333336,2.5482674583333336,2.9498969583333334,6.620874708333333,7.544475833333333,5.530592124999999,3.5846995833333337,2.1371080416666666,1.094303875,0.4076588666666667,374.22995833333334,5.284899916666667e-06,3.7873045416666666e-06,2.8466345e-06,2.3437542499999998e-06,2.1023236666666664e-06,2.338756e-06,2.5144263333333334e-06,3.6949981666666664e-07,5.867977958333333e-08,1.525954125e-08,7.835866458333333e-09,5.840328416666667e-09,5.413583e-09,5.977140708333333e-09,0.0,14.380830000000001,14.196982916666668,13.978898333333333,13.755843333333333,13.593456250000001,13.417072083333332,13.192544583333332,12.423391666666667,11.755308333333334,11.388628333333335,11.249574166666667,11.169224999999999,11.14835875,11.176539166666666,0.0,14.760600416666668
13,2001-01-14,-2.390644125,-2.390644125,0.0006196816875,2.5180670833333334,0.9473974208333332,1.1969744583333333,1.6628085,2.034659583333333,2.236177458333333,2.563584833333333,2.96259325,6.584150208333334,7.620012666666667,5.702495416666667,3.770899625,2.3007073333333334,1.204251375,0.43044905,374.779425,3.1892463333333334e-06,2.9912589166666667e-06,2.594124375e-06,2.2854861666666666e-06,2.124719625e-06,2.450478375e-06,2.660494416666667e-06,3.894511666666667e-07,5.890710041666666e-08,1.4496132083333333e-08,7.1645268333333336e-09,5.189525333333333e-09,4.684295125e-09,5.159361166666666e-09,0.0,14.17650375,14.10012625,13.93459375,13.756906666666666,13.6291875,13.485642916666668,13.277191666666667,12.516325,11.814577499999999,11.426006666666666,11.272563750000002,11.179192916666667,11.145899583333334,11.163426666666666,0.0,14.65827375
14,2001-01-15,-2.589899791666667,-2.589899791666667,0.0006032751166666667,2.6845959999999995,0.95740755,1.2230215833333333,1.6642409583333333,2.021328583333333,2.2165552083333333,2.5347405833333334,2.9290990833333335,6.538973833333333,7.677937666666666,5.856175333333333,3.94609925,2.4606225,1.3154515833333333,0.4540294875,375.1370583333333,2.9510749166666667e-06,2.7435253333333333e-06,2.5552152083333335e-06,2.3285262083333333e-06,2.1867755833333333e-06,2.540899916666667e-06,2.7624309583333336e-06,4.058147708333333e-07,5.9319639999999996e-08,1.3859713333333335e-08,6.696360833333333e-09,4.647030375e-09,4.0811054583333335e-09,4.4649743749999995e-09,0.0,14.166143333333332,14.095875833333332,13.966269583333334,13.802859166666666,13.681302500000001,13.536981666666668,13.331795,12.581788333333334,11.875660416666667,11.46629375,11.297579583333333,11.191636666666668,11.14690625,11.157140833333335,0.0,14.5655225
15,2001-01-16,-2.636706541666667,-2.636706541666667,0.0006001740291666667,2.737681541666667,0.92261675,1.216383875,1.6502705833333333,1.9974692916666665,2.189310416666667,2.5019206666666665,2.8950278750000003,6.489884333333333,7.721752124999999,5.99400525,4.110626,2.6162995833333333,1.4275436666666668,0.47807711666666663,375.169475,2.8908635e-06,2.5758434166666665e-06,2.42743225e-06,2.28476525e-06,2.1829352916666667e-06,2.5842500833333336e-06,2.8336149583333334e-06,4.211931333333333e-07,6.0570725e-08,1.3512972500000001e-08,6.265404708333334e-09,4.158862291666667e-09,3.6390777083333334e-09,3.9221225833333336e-09,0.0,14.231933333333332,14.118059166666667,13.985889583333332,13.829446249999998,13.715281249999999,13.571962083333332,13.372536250000001,12.633285416666666,11.9311825,11.508135833333334,11.32508375,11.20694125,11.151371666666668,11.155625,0.0,14.592553333333333
16,2001-01-17,-2.6124044583333332,-2.6124044583333332,0.000593295475,2.6406873583333335,0.9096941125,1.2053177083333333,1.640441125,1.9847286666666666,2.17500275,2.48701675,2.877876666666667,6.434917583333333,7.753560458333333,6.118088833333334,4.265117375,2.767239125,1.54031,0.5022526791666667,375.1718333333333,2.926341916666667e-06,2.5961464583333335e-06,2.4538474583333334e-06,2.323544583333333e-06,2.221455625e-06,2.645252041666667e-06,2.901575666666667e-06,4.316482916666666e-07,6.059289833333333e-08,1.289004e-08,5.795171083333333e-09,3.911090583333333e-09,3.1982025e-09,3.4319703750000002e-09,0.0,14.152371666666667,14.052479583333332,13.93502125,13.793262499999999,13.68486,13.556033333333334,13.368778333333333,12.66399125,11.979257500000001,11.549662499999998,11.354273749999999,11.224674166666667,11.158781249999999,11.156999166666667,0.0,14.487196666666668
17,2001-01-18,-2.564501625,-2.564501625,0.0005918160708333333,2.7479657791666665,0.9172025208333333,1.197969625,1.6299996666666667,1.972177375,2.162498333333333,2.4763797083333334,2.868404208333333,6.393628875,7.777531791666667,6.23020725,4.410339041666667,2.9132507916666666,1.6529801666666666,0.5264352833333333,374.96885,2.8883861666666663e-06,2.5836035416666668e-06,2.4611935e-06,2.3411638333333334e-06,2.2503832083333335e-06,2.7044346666666667e-06,2.9795445833333334e-06,4.448507666666667e-07,6.228777875e-08,1.2695569166666666e-08,5.752132166666667e-09,3.448177791666667e-09,2.884329e-09,3.0740825416666667e-09,0.0,14.201471249999999,14.0943725,13.965305,13.81995875,13.712257083333334,13.581619166666668,13.39621125,12.69907625,12.021432916666667,11.588657499999998,11.384040833333332,11.244394166666666,11.168904583333335,11.1548675,0.0,14.584925416666666
18,2001-01-19,-1.8583672083333334,-1.8583672083333334,0.0006142863999999999,2.1376393208333333,0.8430209916666667,1.1306766666666668,1.5259714166666667,1.83301025,2.0053130833333332,2.2882004583333333,2.6731376250000003,6.310158,7.7906060833333335,6.331677166666666,4.547227333333333,3.0547362916666665,1.7643140416666665,0.5508959416666667,373.30730833333337,5.225940708333334e-06,3.897974541666667e-06,3.2576509583333332e-06,2.832399833333333e-06,2.6052060833333335e-06,3.008544041666667e-06,3.2267927916666666e-06,4.7124815416666666e-07,6.434440125e-08,1.2803527916666665e-08,5.337891958333333e-09,3.2318492083333334e-09,2.6305736250000003e-09,2.70155575e-09,0.0,15.176932083333334,14.889771666666666,14.61427,14.347305833333332,14.173483333333332,13.913781666666667,13.643125833333334,12.796347500000001,12.073334583333333,11.62861625,11.414211250000001,11.265402083333333,11.181085416666667,11.160567499999999,0.0,15.618684583333334
19,2001-01-20,-1.68041525,-1.68041525,0.000627221325,1.5996499141666665,0.7616051041666667,1.04963875,1.4524635416666667,1.75831025,1.9258997083333333,2.205629875,2.5810763333333333,6.16759325,7.780641,6.421652291666667,4.676197583333333,3.1913374583333334,1.8745390833333333,0.575278725,373.21999166666666,6.749991625e-06,4.901296583333334e-06,3.83932725e-06,3.2652452083333335e-06,2.9637270833333335e-06,3.371929125e-06,3.5117257083333336e-06,4.976168708333334e-07,6.499497958333334e-08,1.2513402083333333e-08,5.144434833333333e-09,3.090691833333333e-09,2.3937887916666664e-09,2.4064683749999998e-09,0.0,14.984044583333334,14.757900833333332,14.533571666666667,14.313726666666668,14.156252083333333,13.937491666666666,13.67969,12.872705416666667,12.13489875,11.674457916666666,11.448200416666667,11.289004166666667,11.195140416666668,11.170057083333333,0.0,15.2842775
20,2001-01-21,-1.350903,-1.350903,0.0006778543291666668,1.4308899375,0.66066395,0.9723316999999999,1.38196125,1.6986257916666665,1.8733927083333333,2.1710434166666666,2.55708725,6.0809896666666665,7.759304375,6.499310833333333,4.797013166666667,3.3226038333333334,1.9838436666666668,0.5992719958333333,372.50641666666667,1.249661475e-05,5.945892250000001e-06,4.2749688750000004e-06,3.5309189166666665e-06,3.1936659583333333e-06,3.627486583333333e-06,3.6803148749999996e-06,5.350954166666667e-07,6.7926765e-08,1.231887e-08,4.907180958333334e-09,2.726943375e-09,2.117702e-09,2.2338997083333333e-09,0.0,15.123622916666667,14.824862083333334,14.582695833333332,14.359990000000002,14.206119583333333,13.996125833333332,13.7439725,12.952904166666668,12.1946125,11.718313333333334,11.482714166666668,11.315062500000002,11.212632083333332,11.181396666666666,0.0,15.41653125
21,2001-01-22,-1.6823147625,-1.6823147625,0.0006739826875,1.1569355791666667,0.6631732541666667,0.924189325,1.3316831249999999,1.6507262083333334,1.8262747499999998,2.1268265833333335,2.53150175,6.000789791666667,7.732208125,6.565678291666667,4.909214041666666,3.448496375,2.0914488749999998,0.6228446916666667,373.72877500000004,1.274927575e-05,6.168942208333333e-06,4.42331225e-06,3.6973097083333335e-06,3.3724399166666667e-06,3.850602708333333e-06,3.007274e-06,5.684497208333333e-07,7.038364208333334e-08,1.2128001666666668e-08,4.8376234583333334e-09,2.6465079166666665e-09,2.036658083333333e-09,2.0205325416666668e-09,0.0,14.63484375,14.486098333333333,14.330952083333335,14.186119583333335,14.075528749999998,13.94657375,13.716153749999998,13.021260833333335,12.2569675,11.764389999999999,11.518449166666668,11.342570833333333,11.232535833333332,11.183975416666668,0.0,14.903226666666667
22,2001-01-23,-2.0625139249999997,-2.0625139249999997,0.0006415747833333333,1.96592379625,0.7697929291666666,0.9220808458333334,1.3153874166666666,1.6318182083333335,1.8096122916666666,2.1255077083333336,2.606281875,6.017153041666667,7.717782416666666,6.623011625,5.013132625,3.5698744999999996,2.194105083333333,0.6473048458333334,374.0515291666666,8.159609291666666e-06,5.572592958333334e-06,4.199127708333333e-06,3.5938352083333333e-06,3.312937e-06,3.7019394583333336e-06,2.23744175e-06,5.675801375e-07,7.331125541666668e-08,1.2250724166666668e-08,4.634708291666667e-09,2.4529265833333333e-09,1.912928875e-09,1.8195872916666666e-09,0.0,14.41368625,14.390693749999999,14.247682500000002,14.112148333333332,14.011784166666667,13.895950833333332,13.670711249999998,13.047292083333334,12.297609583333333,11.80416375,11.552145833333334,11.369903749999999,11.253234999999998,11.189210833333334,0.0,14.824507500000001
23,2001-01-24,-1.3133540874999998,-1.3133540874999998,0.000645408925,1.585782185,0.6342622,0.9038025791666667,1.2781544166666665,1.5825744583333332,1.7572564999999998,2.0755597083333335,2.5177459166666667,6.096254333333333,7.736331708333334,6.6770907500000005,5.110248291666667,3.687073208333333,2.2917039999999997,0.6727929791666667,372.17806249999995,1.2627513416666665e-05,6.972342458333333e-06,5.152583e-06,4.071398666666666e-06,3.5315594583333336e-06,3.6527995000000003e-06,2.8031965833333334e-06,5.459737833333333e-07,7.325011583333333e-08,1.2066718333333333e-08,4.528887333333333e-09,2.3701795833333335e-09,1.6743096666666668e-09,1.6494635e-09,0.0,15.138534583333334,14.8250275,14.589252083333333,14.359177083333334,14.199687500000001,14.001212083333334,13.759901666666666,13.05756375,12.329450416666667,11.838623333333333,11.582212916666668,11.3954525,11.274173750000001,11.204443333333332,0.0,15.656328333333335
24,2001-01-25,-0.9713054875,-0.9713054875,0.000671136275,1.1844615770833333,0.6538866875,0.9102185666666666,1.2681044166666666,1.5478773333333333,1.7084361666666668,1.99822625,2.384696625,6.118251375,7.7654575,6.73126475,5.202335833333334,3.799752625,2.384377125,0.6991581125,371.91600833333337,1.9315117083333335e-05,8.740991875e-06,5.708302041666666e-06,4.435003666666667e-06,3.7916892500000002e-06,3.8612630416666665e-06,3.428804333333333e-06,5.489953416666667e-07,7.222564708333333e-08,1.1912823333333333e-08,4.4888495e-09,2.130372875e-09,1.6071137916666665e-09,1.4613434166666668e-09,0.0,15.344073333333334,15.049360416666666,14.80199375,14.567892916666667,14.400345833333333,14.173714583333334,13.914422916666666,13.126110833333334,12.37391625,11.875224583333333,11.612203333333333,11.420059166666666,11.294732916666668,11.22082625,0.0,15.69814875
25,2001-01-26,-1.0725554166666667,-1.0725554166666667,0.0006896424666666666,1.2278683000000001,0.6424659208333333,0.8860497,1.2346281666666667,1.5147217916666669,1.6763221250000002,1.9665637916666665,2.3445831666666668,6.093449416666666,7.784453041666667,6.783860541666667,5.2901525000000005,3.9078195416666666,2.4716625833333334,0.7263709708333334,372.0691583333333,1.4990414999999999e-05,8.785029541666666e-06,5.845044208333333e-06,4.546212666666667e-06,3.9240357916666666e-06,4.072829416666667e-06,3.870199958333334e-06,5.853733791666667e-07,7.426837333333333e-08,1.1868365833333334e-08,4.225518791666667e-09,2.0170609583333334e-09,1.5927511666666666e-09,1.3763137916666667e-09,0.0,15.306651666666667,15.114657083333334,14.875970416666666,14.648560000000002,14.4894275,14.264441249999999,14.009507083333332,13.20521625,12.430104583333334,11.916701666666667,11.6448825,11.445675833333333,11.3154175,11.238181249999998,0.0,15.489618333333333
26,2001-01-27,-1.0572651208333335,-1.0572651208333335,0.0007064727875000001,1.10423725,0.6185509708333333,0.8532985833333333,1.1934363749999999,1.4710451666666666,1.6318728333333334,1.9208447499999999,2.2961115833333334,6.026872,7.787316083333334,6.8329105000000006,5.373957375,4.0117852916666665,2.554134791666667,0.7542328333333334,372.0153708333333,1.6387539166666667e-05,9.005404e-06,5.954760291666667e-06,4.6485663749999995e-06,4.03591075e-06,4.246950291666667e-06,4.131530083333333e-06,6.218347708333333e-07,7.742119041666667e-08,1.1991291666666666e-08,4.2213425e-09,2.0075707499999997e-09,1.4176216249999998e-09,1.387943e-09,0.0,15.268258750000001,15.075167916666667,14.8549625,14.643822499999999,14.495240833333334,14.286243333333333,14.045603333333332,13.267391666666667,12.490772083333333,11.96232,11.679786666666667,11.472553750000001,11.336035833333334,11.255896666666667,0.0,15.442958333333335
27,2001-01-28,-1.0849119833333334,-1.0849119833333334,0.00072189115,1.0146029733333333,0.6098280916666666,0.8345250041666666,1.17489475,1.4536877916666666,1.6157447083333334,1.9079550833333334,2.284110375,5.950415208333333,7.775907375,6.877247874999999,5.453864958333334,4.11112475,2.6321161666666666,0.7826608333333334,372.0841291666666,1.6182609166666666e-05,8.841547375e-06,5.739517833333333e-06,4.570182083333333e-06,4.023354625e-06,4.3187705833333335e-06,4.235726833333333e-06,6.488512375e-07,8.015444583333333e-08,1.2066532500000001e-08,4.337924916666667e-09,1.9751084166666667e-09,1.3716174583333331e-09,1.3204296666666668e-09,0.0,15.14323,14.955586666666667,14.761465833333332,14.5792175,14.448829166666668,14.267967916666668,14.048170416666666,13.311277916666667,12.545317083333332,12.008931250000002,11.71687375,11.50114875,11.357045416666667,11.274178333333333,0.0,15.308707916666668
28,2001-01-29,-1.2512643333333333,-1.2512643333333333,0.0007027431166666667,1.2759404125,0.6987085666666667,0.9170720375,1.264402625,1.5464019583333333,1.7099464166666667,2.0049737083333334,2.3739645,5.896736583333333,7.756932125,6.916905166666666,5.53006425,4.205900458333333,2.70597175,0.8115636541666666,372.53343333333333,1.2760889166666667e-05,7.51334e-06,4.845508083333333e-06,4.022995041666666e-06,3.6292877916666666e-06,4.021753e-06,4.0792462500000005e-06,6.339567541666667e-07,7.907593249999999e-08,1.1954741666666667e-08,4.140027416666667e-09,1.9558592916666666e-09,1.2267354583333333e-09,1.1077434583333333e-09,0.0,14.763898333333332,14.631651249999999,14.484990833333333,14.355333333333334,14.25749625,14.136382500000002,13.963674166666665,13.315923333333332,12.587929583333334,12.053416666666665,11.754482083333334,11.531319583333334,11.381049166666665,11.293435,0.0,14.909297916666667
29,2001-01-30,-1.5314644583333334,-1.5314644583333334,0.0006911976208333334,1.6015273875,0.7373313208333333,0.9389885583333334,1.2915427083333333,1.579752625,1.7477574166666667,2.0500997499999998,2.4191702916666666,5.868718291666667,7.737548749999999,6.952851208333333,5.602373666666666,4.296545666666667,2.7757409583333335,0.8408455041666666,373.0978916666666,8.370065125e-06,6.6975015e-06,4.389548708333333e-06,3.706218708333333e-06,3.393131291666667e-06,3.8490056666666665e-06,4.048029833333334e-06,6.322558125e-07,7.967353958333334e-08,1.1678812916666667e-08,4.06391e-09,1.7635553333333335e-09,1.151364625e-09,1.0421726666666667e-09,0.0,14.638464583333333,14.538982500000001,14.394975833333334,14.27317375,14.184959999999998,14.077000416666666,13.923732916666667,13.313918333333334,12.621157083333332,12.0941525,11.79105,11.56203375,11.406155,11.313595416666667,0.0,14.77555375
