,DATE,SOIL_CO2_FLUX,ECO_CO2_FLUX,CH4_FLUX,O2_FLUX,CO2_1,CO2_2,CO2_3,CO2_4,CO2_5,CO2_6,CO2_7,CO2_8,CO2_9,CO2_10,CO2_11,CO2_12,CO2_13,CO2_14,CO2_LIT,CH4_1,CH4_2,CH4_3,CH4_4,CH4_5,CH4_6,CH4_7,CH4_8,CH4_9,CH4_10,CH4_11,CH4_12,CH4_13,CH4_14,CH4_15,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,O2_8,O2_9,O2_10,O2_11,O2_12,O2_13,O2_14,O2_15,O2_LIT
10,2001-01-11,-4.803697166666667,-4.803697166666667,0.0005818096416666667,4.905325458333333,0.9827044374999999,1.1171902083333334,1.6347159583333333,2.061403708333333,2.2927257500000002,2.658596333333333,3.0771097083333334,6.666404458333333,7.321951416666667,5.129462958333334,3.178704291666667,1.7999472083333332,0.8832788041666667,0.36437045,375.82714583333336,0.0,6.403300333333333e-06,2.622485875e-06,2.108512375e-06,1.8051860416666666e-06,2.0190975833333334e-06,2.3123335416666665e-06,3.5545858333333333e-07,5.928230208333333e-08,1.7030317083333334e-08,9.2655965e-09,7.567752125e-09,7.234333583333333e-09,8.006469333333334e-09,0.0,13.19038675,13.354969166666665,13.284297500000001,13.187954166666666,13.11231875,13.076067083333333,12.943350833333334,12.298991666666666,11.660800416666667,11.317841666666666,11.209477916666666,11.158007083333333,11.162721249999999,11.202610416666666,0.0,13.715874791666666
11,2001-01-12,-2.7412497499999997,-2.7412497499999997,0.0006372371416666667,2.9603416708333334,0.750178725,1.0577010583333333,1.5838673333333333,1.9949102083333334,2.217003125,2.5747042083333334,2.998719083333333,6.669258541666667,7.446597333333333,5.339795,3.3874540416666665,1.9700094166666666,0.9870011875000001,0.38555329166666663,372.60285833333336,0.0,7.46088175e-06,2.711014458333333e-06,2.1667771666666667e-06,1.8593788333333332e-06,2.114351875e-06,2.378791333333333e-06,3.645001458333333e-07,6.0294775e-08,1.5944041666666665e-08,8.447258125e-09,6.5906305e-09,6.179757666666666e-09,6.822276541666667e-09,0.0,14.060636666666667,13.941480416666666,13.697367083333333,13.48387625,13.345139583333333,13.215970833333332,13.039533749999999,12.339060833333335,11.704595833333334,11.351394999999998,11.227405416666665,11.161222500000001,11.152994583333333,11.187041666666667,0.0,14.93088625
12,2001-01-13,-2.1015438333333334,-2.1015438333333334,0.0006383856666666666,2.255935641666667,0.8327286833333334,1.156611,1.644807125,2.0211674166666667,2.2219277500000003,2.5484354166666665,2.950195375,6.623607458333333,7.546241416666667,5.531011166666667,3.5847959583333338,2.1371086666666668,1.0942893333333334,0.4076525041666667,374.23139583333335,5.443267291666667e-06,4.171528291666667e-06,2.849352666666667e-06,2.2888162083333332e-06,2.0855613749999997e-06,2.337568083333333e-06,2.511591125e-06,3.648614625e-07,5.769200375e-08,1.5157136666666666e-08,7.641379541666666e-09,5.772541416666667e-09,5.308767708333334e-09,5.862125416666667e-09,0.0,14.384504166666666,14.2002875,13.981625833333332,13.758042916666668,13.595363749999999,13.417820833333332,13.192844166666667,12.422679583333334,11.753890833333335,11.386987083333333,11.247952083333333,11.167679999999999,11.146865416666666,11.175207916666666,0.0,14.758738333333334
13,2001-01-14,-2.39051775,-2.39051775,0.0006223039291666667,2.5181913333333337,0.9459975083333334,1.1961347916666667,1.662304375,2.0344253333333335,2.2360673749999997,2.5638811666666665,2.963036125,6.587010541666667,7.621923583333333,5.703026541666667,3.7710559166666666,2.3007324583333335,1.204241625,0.4304425125,374.779225,3.7664692083333337e-06,3.6623528749999997e-06,2.76422075e-06,2.229161e-06,2.1103116666666667e-06,2.4508357916666664e-06,2.6589453749999996e-06,3.8466870833333334e-07,5.7895377916666667e-08,1.41593425e-08,7.036876833333333e-09,5.1018988749999996e-09,4.602435875e-09,5.048865916666667e-09,0.0,14.180610833333333,14.103315,13.937130416666667,13.758866666666668,13.630880416666665,13.48627375,13.277479166666666,12.515957083333333,11.813472500000001,11.424546666666666,11.270973333333332,11.177664583333334,11.144384583333334,11.162019166666667,0.0,14.65735375
14,2001-01-15,-2.593375791666667,-2.593375791666667,0.0006062218708333334,2.6881970416666667,0.9553986291666666,1.2220530416666666,1.66365375,2.021041541666667,2.216414375,2.5350160833333333,2.9295352083333337,6.541924125,7.67998125,5.8568375,3.946301875,2.4606731666666666,1.3154474583333333,0.4540231666666667,375.14264583333335,3.426182875e-06,3.2453560416666666e-06,2.6969840833333334e-06,2.273431375e-06,2.171879e-06,2.5410920416666665e-06,2.760723875e-06,4.012049416666667e-07,5.833806458333333e-08,1.3615054583333332e-08,6.5967976666666664e-09,4.580605583333334e-09,4.0195339583333336e-09,4.390154208333334e-09,0.0,14.16934875,14.098146666666667,13.968092916666665,13.8043575,13.68267625,13.53744625,13.331982083333335,12.581398333333333,11.874696666666667,11.465148749999999,11.296157916666667,11.190149583333332,11.145389166666666,11.155699583333332,0.0,14.561633333333333
15,2001-01-16,-2.6374772083333333,-2.6374772083333333,0.0006027442416666667,2.738604875,0.9209868,1.215282125,1.6495905416666667,1.9970806666666665,2.18907225,2.5020970416666666,2.8953941249999997,6.492887708333334,7.723935666666667,5.994777083333333,4.11088675,2.616369375,1.42754825,0.4780713208333333,375.17099583333334,3.484794791666667e-06,3.1384851250000003e-06,2.6229650833333335e-06,2.228631625e-06,2.167601333333333e-06,2.58444125e-06,2.831625416666667e-06,4.1620211249999997e-07,5.9593966666666665e-08,1.3189050000000001e-08,6.116338166666667e-09,4.185245791666667e-09,3.5964331666666665e-09,3.849918958333334e-09,0.0,14.235415000000001,14.120805416666668,13.987777083333333,13.830781250000001,13.716375416666667,13.572085416666667,13.3724025,12.63269375,11.930295000000001,11.507012083333334,11.323778333333335,11.205485833333334,11.149900833333334,11.154188750000001,0.0,14.59107625
16,2001-01-17,-2.612653,-2.612653,0.0005962228125,2.6411666375,0.9082302791666667,1.2042894583333335,1.6397824583333334,1.984327875,2.1747390416666668,2.48716275,2.878229458333333,6.437893416666667,7.755873708333334,6.118965,4.265449,2.76733025,1.5403248333333333,0.5022471208333333,375.1724208333333,3.437408666666667e-06,3.0764006666666666e-06,2.5570187083333332e-06,2.2707595416666666e-06,2.2069090833333333e-06,2.645774791666667e-06,2.8992712499999996e-06,4.26649525e-07,6.036321166666666e-08,1.2765564583333335e-08,5.771910958333333e-09,3.721356375e-09,3.151883375e-09,3.38332525e-09,0.0,14.156001666666667,14.055488333333335,13.937192083333334,13.794833333333335,13.68614375,13.55626625,13.3686725,12.66338125,11.9783725,11.548557500000001,11.353036666666668,11.223283333333333,11.157372500000001,11.15556125,0.0,14.486136666666667
17,2001-01-18,-2.564723,-2.564723,0.0005948446041666666,2.7483133166666662,0.9158274125,1.1970038333333333,1.62935275,1.9717903333333335,2.162237541666667,2.476523541666667,2.8687384166666665,6.3965862499999995,7.779940708333334,6.231189125,4.410742,2.913369833333333,1.6530063750000001,0.5264303499999999,374.96920833333337,3.3363766249999997e-06,3.0278747916666666e-06,2.528692375e-06,2.2896981249999997e-06,2.235967458333333e-06,2.705354375e-06,2.977431708333333e-06,4.3980004166666665e-07,6.129009125e-08,1.2551442916666667e-08,5.53645525e-09,3.4691107083333335e-09,2.8712209166666663e-09,2.988798083333333e-09,0.0,14.205148333333334,14.097427916666668,13.967590833333333,13.821640833333333,13.7136425,13.581950833333332,13.396178333333333,12.698479999999998,12.020520416666665,11.587608333333334,11.382843333333334,11.243048333333334,11.167527083333333,11.153485416666667,0.0,14.5839875
18,2001-01-19,-1.8583989583333336,-1.8583989583333336,0.0006193195375,2.1377733,0.8418457166666666,1.1298056666666667,1.5253326249999999,1.832559,2.0049575,2.2881891666666667,2.6732966250000003,6.313105041666667,7.793114166666666,6.332761208333333,4.547685666666667,3.0548915416666667,1.7643547916666666,0.5508918374999999,373.30736666666667,5.225401833333333e-06,3.816629e-06,3.1748661666666663e-06,2.790093041666667e-06,2.5939173333333332e-06,3.0085917083333336e-06,3.2239375416666665e-06,4.65687975e-07,6.329208375000001e-08,1.2519690416666666e-08,5.217688083333333e-09,3.1755994583333334e-09,2.5543169583333333e-09,2.6532677916666665e-09,0.0,15.180997916666668,14.893193333333334,14.616919166666667,14.349347083333333,14.175225,13.914417499999999,13.643322500000002,12.795780416666666,12.072494583333333,11.627642916666666,11.413058333333334,11.26411375,11.179792083333334,11.159218333333333,0.0,15.61880625
19,2001-01-20,-1.6804121250000001,-1.6804121250000001,0.0006329221458333333,1.5976466062499999,0.7602937458333333,1.0486918333333335,1.4517503333333333,1.757731,1.9253728749999999,2.2053371250000002,2.5810069583333335,6.170466958333333,7.783224375,6.422835583333334,4.676718041666667,3.191530625,1.8745952083333333,0.5752753958333333,373.2200291666666,6.787346750000001e-06,4.830607375e-06,3.769109e-06,3.2326909166666667e-06,2.956851833333333e-06,3.3740804583333334e-06,3.502352375e-06,4.922416458333334e-07,6.472871791666667e-08,1.22847725e-08,5.120300958333333e-09,2.9374858750000003e-09,2.3755647916666664e-09,2.3954418333333334e-09,0.0,14.988027916666667,14.761100416666666,14.536057916666666,14.315727083333334,14.158038333333332,13.938370833333332,13.680082083333334,12.872330833333335,12.134102083333334,11.673525,11.447103749999998,11.28782125,11.193912500000001,11.168740833333333,0.0,15.284570416666666
20,2001-01-21,-1.3508095000000002,-1.3508095000000002,0.0006855708333333333,1.424538825,0.6593585625,0.9712407416666666,1.3809302083333332,1.69754975,1.8722410416666666,2.1699227916666666,2.557257708333333,6.084342208333333,7.762027041666666,6.500574375,4.797592333333333,3.3228347083333336,1.9839172083333334,0.5992695958333333,372.506075,1.280267375e-05,5.9075441250000005e-06,4.2162235000000005e-06,3.503155958333333e-06,3.1895245416666667e-06,3.63003975e-06,3.6356065416666665e-06,5.295126125e-07,6.691640708333333e-08,1.2037415833333333e-08,4.834482125e-09,2.7256757083333334e-09,2.1610155833333334e-09,2.1325184583333334e-09,0.0,15.127839166666666,14.8280975,14.58531375,14.36220625,14.208184166666667,13.997296666666665,13.74412875,12.952680833333332,12.193717083333333,11.71732625,11.481619166666666,11.313905416666666,11.211495,11.180124583333333,0.0,15.418479166666666
21,2001-01-22,-1.6820420624999999,-1.6820420624999999,0.0006824320833333334,1.1534757808333334,0.6620231,0.9230551083333333,1.330533875,1.6494927083333335,1.8249825833333333,2.1256754583333333,2.5325815416666666,6.006314125,7.735542916666667,6.567056916666666,4.909853583333333,3.4487654583333334,2.09154375,0.6228435791666667,373.72818750000005,1.316252575e-05,6.264282333333333e-06,4.366582875e-06,3.6721031666666664e-06,3.3681380833333335e-06,3.848132375e-06,2.954713208333333e-06,5.618352041666666e-07,6.974806666666666e-08,1.2121343333333332e-08,4.688381166666666e-09,2.671466375e-09,1.9699925e-09,1.9873851666666667e-09,0.0,14.638237083333335,14.4889925,14.333251666666667,14.18793875,14.077076666666665,13.947236666666667,13.716750833333334,13.020825,12.255766666666666,11.763257083333334,11.517290833333334,11.341421666666667,11.231455416666668,11.1827475,0.0,14.902117083333332
22,2001-01-23,-2.05901205,-2.05901205,0.0006471129583333333,1.9592272254166667,0.7654708833333334,0.9206851333333333,1.3139444166666667,1.630263375,1.8080748333333334,2.124191625,2.6082826666666667,6.026104125,7.722476374999999,6.624610166666667,5.013853375,3.5701865833333333,2.194222875,0.647305075,374.04449999999997,8.492770333333334e-06,5.770322791666667e-06,4.172177791666667e-06,3.566301708333333e-06,3.3082533333333335e-06,3.6959366250000002e-06,2.1926792083333335e-06,5.606223458333334e-07,7.269669208333334e-08,1.2161377083333333e-08,4.6743175000000005e-09,2.416448e-09,1.785255875e-09,1.7701247083333332e-09,0.0,14.420210833333334,14.393498333333334,14.249932916666667,14.113930000000002,14.013206666666667,13.89650875,13.669234166666667,13.046059999999999,12.295907083333333,11.802757083333333,11.550868333333334,11.368719166666667,11.252171666666667,11.188012916666667,0.0,14.82469125
23,2001-01-24,-1.3113165,-1.3113165,0.0006513161916666667,1.5804456133333333,0.6327374291666666,0.9027000125,1.2769768750000001,1.581123375,1.7558868333333333,2.074696625,2.5194440416666666,6.108801083333333,7.74284225,6.67906125,5.111091708333333,3.6874328750000003,2.2918379166666667,0.6727949541666667,372.175775,1.2979622874999999e-05,6.963521708333334e-06,5.1168550416666665e-06,4.0558119583333335e-06,3.5271355416666667e-06,3.640601375e-06,2.7538177499999996e-06,5.390859666666667e-07,7.230201e-08,1.1891402083333333e-08,4.4986836666666665e-09,2.257122375e-09,1.721980875e-09,1.6013005416666667e-09,0.0,15.142705,14.827754583333332,14.5914,14.3610025,14.20104875,14.001543333333332,13.758864583333335,13.055512916666666,12.327155833333334,11.836896666666666,11.580755000000002,11.394137083333334,11.272980833333333,11.203265833333333,0.0,15.659520416666666
24,2001-01-25,-0.970880525,-0.970880525,0.0006791755666666666,1.1818943304166667,0.652509575,0.9090749625,1.2669140416666667,1.5465526666666667,1.7071372083333334,1.9975539166666667,2.385913791666667,6.13421925,7.773989125,6.7337619166666665,5.203341125000001,3.8001722499999997,2.384531041666667,0.6991624208333334,371.91525,1.9832064166666666e-05,8.793449833333333e-06,5.682641624999999e-06,4.420353458333333e-06,3.786221875e-06,3.842382416666666e-06,3.3690292916666665e-06,5.41398375e-07,7.120376958333333e-08,1.1626852916666667e-08,4.288618875e-09,2.1309932916666666e-09,1.6991880000000002e-09,1.5825055833333335e-09,0.0,15.347346666666667,15.052102499999998,14.804049999999998,14.569484166666667,14.401496666666667,14.173698333333334,13.91311875,13.123719166666667,12.371112916666666,11.873107916666667,11.610439583333333,11.418574583333333,11.293462499999999,11.219637083333334,0.0,15.69712
25,2001-01-26,-1.072129,-1.072129,0.0006976282416666667,1.2262018620833333,0.6411363625000001,0.8849656041666667,1.2335055833333333,1.5136241666666665,1.6753567083333334,1.96641625,2.346013375,6.1125675,7.7951642083333335,6.7870320416666665,5.291383,3.90831775,2.4718380416666665,0.7263782833333333,372.0683916666667,1.5460166666666668e-05,8.8434825e-06,5.8223771666666665e-06,4.529918708333333e-06,3.9154507916666665e-06,4.049414916666667e-06,3.8106122916666664e-06,5.772663208333333e-07,7.368885875e-08,1.1773300833333333e-08,4.339035958333333e-09,2.1032379166666666e-09,1.48911975e-09,1.3958345833333332e-09,0.0,15.310260416666667,15.117346666666668,14.878013333333334,14.649973750000001,14.490324583333333,14.26414375,14.008217916666666,13.202415,12.427026666666668,11.914268333333332,11.64283625,11.443971666666668,11.314010833333334,11.236959166666667,0.0,15.490142916666665
26,2001-01-27,-1.0571076625,-1.0571076625,0.0007154584958333332,1.1013965291666665,0.6172760708333334,0.8522629416666666,1.192506875,1.4702737083333333,1.6313341250000002,1.9213234583333334,2.2980605,6.047983791666667,7.8001155,6.83685075,5.3754816666666665,4.012380458333333,2.5543333333333336,0.7542430666666666,372.0151333333333,1.6812812916666667e-05,9.075277833333334e-06,5.932921291666666e-06,4.631761458333334e-06,4.02477225e-06,4.2180235e-06,4.070608875e-06,6.133354500000001e-07,7.625657875e-08,1.189154625e-08,4.371062583333333e-09,2.1477954583333332e-09,1.4499449166666667e-09,1.2357161666666667e-09,0.0,15.271807083333334,15.077887083333332,14.856965416666666,14.645190833333332,14.496115833333334,14.285975416666666,14.044575833333333,13.264672083333332,12.48733,11.959554583333334,11.677522083333335,11.470637083333335,11.334404999999999,11.254576666666667,0.0,15.443106666666667
27,2001-01-28,-1.0848247375,-1.0848247375,0.0007318184916666667,1.0119577145833334,0.6085685583333333,0.8334995333333333,1.1740493749999998,1.453112375,1.6154819583333333,1.9088997083333332,2.2868298333333335,5.972954083333334,7.790746083333333,6.882054750000001,5.455729625,4.111840666666667,2.632345,0.7826744291666666,372.0840333333333,1.6574302500000002e-05,8.9134195e-06,5.712909416666667e-06,4.5498208750000005e-06,4.009821791666667e-06,4.285142041666667e-06,4.168152875e-06,6.400232625e-07,7.870691458333334e-08,1.2033692916666667e-08,4.259382625e-09,1.9791819166666665e-09,1.3566208333333333e-09,1.169062875e-09,0.0,15.146526666666666,14.95813625,14.763295,14.580394166666666,14.449494166666666,14.267587083333334,14.047121249999998,13.308523333333333,12.541689583333332,12.005963333333334,11.714312083333333,11.498980833333334,11.355205416666665,11.27276,0.0,15.308719583333334
28,2001-01-29,-1.2511622916666667,-1.2511622916666667,0.0007123142208333333,1.2758272166666667,0.6973864000000001,0.9160369708333334,1.2636987499999999,1.5461429166666667,1.71012875,2.0065700416666665,2.3773955416666666,5.920741791666667,7.773743291666666,6.922642625000001,5.532324541666667,4.206762583333333,2.7062382083333336,0.8115815249999999,372.53325416666667,1.3237327083333334e-05,7.553803166666666e-06,4.798070875e-06,3.993200583333333e-06,3.6106767916666664e-06,3.984713541666667e-06,4.014723708333333e-06,6.245378666666666e-07,7.791569333333333e-08,1.1673798333333332e-08,3.982294916666666e-09,1.7921084166666666e-09,1.197987125e-09,1.177883125e-09,0.0,14.766842500000001,14.633957916666667,14.486418333333333,14.356055,14.257715416666668,14.135733333333334,13.962584166666666,13.312919166666667,12.584159583333333,12.050242500000001,11.751745416666667,11.528957083333333,11.37906375,11.291903333333332,0.0,14.908398333333333
29,2001-01-30,-1.5315622083333331,-1.5315622083333331,0.000699382225,1.6019127874999999,0.736014425,0.9380387333333333,1.2911130416666667,1.5799626666666666,1.7485294166666667,2.0524915416666665,2.4232877916666666,5.893734166666667,7.756124624999999,6.959552875,5.605088708333334,4.297583291666666,2.7760483333333332,0.8408676875,373.0981166666666,8.541472541666666e-06,6.715488583333333e-06,4.3330705416666664e-06,3.672506541666667e-06,3.3735186666666667e-06,3.814200375e-06,3.9943589583333335e-06,6.229214333333333e-07,7.828107125e-08,1.1497184583333333e-08,3.888759541666667e-09,1.7846312083333333e-09,1.16946325e-09,1.1690734166666666e-09,0.0,14.641556666666666,14.541479166666667,14.396546666666666,14.273956666666665,14.1851925,14.07635375,13.922760416666668,13.31089875,12.61725875,12.090805000000001,11.788132083333332,11.559502083333333,11.403955000000002,11.3119325,0.0,14.774466250000001
