,DATE,SOIL_CO2_FLUX,ECO_CO2_FLUX,CH4_FLUX,O2_FLUX,CO2_1,CO2_2,CO2_3,CO2_4,CH4_15,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,O2_8,O2_9
18,1998-01-19,-3.214875166666667,-3.214875166666667,0.0002483356166666667,3.79891,2.771139541666667,2.982314875,3.512160375,4.168322833333334,0.0,13.708795833333333,13.624951666666666,13.6748225,13.631372916666665,13.661594583333333,13.629122916666667,13.718445416666667,13.450048333333333,13.034864166666667
19,1998-01-20,-3.3774370416666666,-3.3774370416666666,0.00024867824166666667,3.9249462499999996,2.7475192083333333,2.963955625,3.4990856666666663,4.164819333333333,0.0,13.68788,13.605252916666666,13.660919583333333,13.622945833333333,13.659958750000001,13.634098333333334,13.728584166666666,13.48774,13.125380833333333
20,1998-01-21,-3.5183128333333333,-3.5183128333333333,0.000253377275,4.151586958333334,2.661388,2.868089708333333,3.3767644583333336,4.022649125,0.0,13.846338750000001,13.76033875,13.798799583333334,13.740605833333333,13.763563750000001,13.7292925,13.811540833333332,13.551753750000001,13.215475416666665
21,1998-01-22,-3.5881469166666666,-3.5881469166666666,0.0002600081958333333,4.108960458333333,2.498109875,2.675565125,3.112856875,3.6829606249999998,0.0,14.189022916666666,14.093520416666665,14.096285416666667,13.9942,13.981720833333334,13.919357499999998,13.961805,13.6483725,13.3083375
22,1998-01-23,-3.4522098333333333,-3.4522098333333333,0.00025592219166666665,3.651386291666667,2.43360725,2.59929075,3.0060680000000004,3.5311756666666665,0.0,14.098115416666667,14.00209375,14.02434375,13.9474175,13.952702916666667,13.904319166666667,13.961957499999999,13.681379166666666,13.379466666666666
23,1998-01-24,-3.211340708333333,-3.211340708333333,0.0002470751291666667,3.660570416666667,2.63308925,2.812543625,3.2497153749999996,3.79800775,0.0,13.858545,13.756105,13.799845,13.756993333333334,13.78888625,13.765006666666666,13.85633,13.647779583333334,13.409080416666667
24,1998-01-25,-3.2194692083333334,-3.2194692083333334,0.0002492816125,3.6690834999999997,2.619667375,2.8038750833333332,3.2526621666666666,3.818871458333333,0.0,13.961341249999998,13.860883333333334,13.893374166666668,13.838275833333334,13.857694583333334,13.824980416666667,13.903100416666668,13.679084166666668,13.439967083333334
25,1998-01-26,-3.2709176249999996,-3.2709176249999996,0.0002591888291666667,3.818084333333333,2.4357397916666668,2.5928569583333334,2.976832083333333,3.4796241250000004,0.0,14.42372875,14.313411666666667,14.292209583333333,14.172089583333333,14.138117916666666,14.064108333333332,14.085744583333332,13.775995833333333,13.492497916666666
26,1998-01-27,-3.152372833333333,-3.152372833333333,0.0002557638875,3.215862916666667,2.3213761666666666,2.4589413749999998,2.793399041666667,3.2318312500000004,0.0,14.436062916666666,14.328690833333333,14.318942916666666,14.211680416666667,14.18403375,14.113975833333333,14.13526875,13.825271666666666,13.541872916666668
27,1998-01-28,-2.9657276666666665,-2.9657276666666665,0.00024899460416666667,3.166883375,2.4075799166666667,2.562444875,2.93592875,3.4076238333333335,0.0,14.08606125,13.982312499999999,14.010943333333335,13.955649166666667,13.969413750000001,13.934997083333334,14.003285,13.781262916666668,13.554176666666665
28,1998-01-29,-2.9006397083333333,-2.9006397083333333,0.0002479506958333333,3.0736927916666663,2.4204985833333335,2.5842341666666666,2.9785070416666666,3.4757498333333334,0.0,14.051831666666667,13.95143625,13.98612625,13.939295,13.957353750000001,13.926705,13.997943333333334,13.787482916666667,13.567664166666667
29,1998-01-30,-2.8506375,-2.8506375,0.0002444823375,3.0701775416666663,2.46078925,2.634412333333333,3.052581958333333,3.5751766666666662,0.0,13.866927500000001,13.776138333333334,13.834062083333334,13.813729166666667,13.853158333333333,13.840146249999998,13.934846666666667,13.772329999999998,13.577207916666666
30,1998-01-31,-2.9021951666666665,-2.9021951666666665,0.00024665118333333334,3.2337999583333334,2.44658375,2.620757708333333,3.0369634583333336,3.5654712916666664,0.0,13.9469325,13.8627175,13.911029999999998,13.878786666666665,13.90800125,13.88859,13.97160375,13.792173750000002,13.590960833333334
31,1998-02-01,-2.9254943333333334,-2.9254943333333334,0.00024371170416666668,3.042888666666667,2.412995875,2.5852512083333337,2.994184875,3.5168558749999996,0.0,13.80719875,13.733384583333333,13.804229999999999,13.795115833333334,13.844406666666666,13.840950416666667,13.943273333333332,13.796565000000001,13.610157083333334
32,1998-02-02,-2.9266943333333333,-2.9266943333333333,0.00024297636666666667,2.9473924166666667,2.3814253333333335,2.5531682083333336,2.958208916666667,3.481104625,0.0,13.766417916666667,13.696104583333332,13.773846666666666,13.770545833333335,13.824957499999998,13.825886666666667,13.931699166666666,13.793870833333335,13.615953750000001
33,1998-02-03,-2.912717041666667,-2.912717041666667,0.0002464870875,3.3616052916666668,2.368400375,2.5430775,2.9525865833333333,3.4837168333333337,0.0,13.77250375,13.697554166666668,13.763692083333334,13.74723125,13.7949075,13.792829583333335,13.898574166666668,13.773803333333333,13.61190875
34,1998-02-04,-2.9065309999999998,-2.9065309999999998,0.00025078586666666666,3.014642208333333,2.2394950000000002,2.392785208333333,2.7464516666666667,3.2231292916666665,0.0,14.124410416666668,14.04435875,14.077895416666665,14.021085416666667,14.031699166666668,13.999824583333334,14.057941666666666,13.845735,13.638240416666667
35,1998-02-05,-2.7716844166666665,-2.7716844166666665,0.00024990915833333335,2.939256625,2.210299875,2.36149075,2.706531,3.168696666666667,0.0,14.065517916666666,13.979888333333333,14.018262916666666,13.969956250000001,13.987580416666667,13.96248,14.029466666666666,13.8379475,13.647825833333334
36,1998-02-06,-2.6484773333333336,-2.6484773333333336,0.0002501258333333333,2.6984885,2.1601274583333336,2.3067275416666666,2.639167875,3.08619775,0.0,14.136874583333332,14.04479875,14.076372916666665,14.021516666666665,14.031657916666667,14.000549999999999,14.057845,13.853629583333335,13.65749875
37,1998-02-07,-2.527952291666667,-2.527952291666667,0.00025089254583333335,2.709966083333333,2.1417962083333335,2.2900575416666666,2.6257324166666667,3.074859333333333,0.0,14.150217916666668,14.053082083333335,14.080085833333333,14.023040833333333,14.030469166666668,13.998394583333335,14.054395,13.854759999999999,13.663085
38,1998-02-08,-2.4220478333333335,-2.4220478333333335,0.00025033185416666666,2.5339582083333334,2.1041066666666666,2.2497940416666666,2.578966,3.0184228333333336,0.0,14.157075416666666,14.059818333333332,14.089357916666666,14.036462499999999,14.044872916666668,14.013333333333334,14.068045416666665,13.869044583333334,13.674347083333332
39,1998-02-09,-2.3312136666666667,-2.3312136666666667,0.00025035601666666666,2.3692334583333334,2.0596317916666664,2.201577875,2.521555916666667,2.94956225,0.0,14.19485625,14.09696625,14.124884999999999,14.071245416666665,14.076609583333335,14.042786249999999,14.09246,13.88872625,13.6878375
40,1998-02-10,-2.2417022083333333,-2.2417022083333333,0.0002493775875,2.338261333333333,2.0546322916666666,2.2002382083333334,2.528402625,2.9638178333333336,0.0,14.133339999999999,14.037123333333334,14.072130416666667,14.029332083333335,14.04214875,14.015052916666667,14.072593333333332,13.887322083333332,13.6956625
41,1998-02-11,-2.1820055833333334,-2.1820055833333334,0.000246877025,2.1141099333333333,2.031965,2.178226125,2.507804833333333,2.9444918333333336,0.0,14.046251666666668,13.95684625,14.007310833333333,13.981735833333333,14.006680833333334,13.98882125,14.056543333333332,13.891644999999999,13.705796666666666
42,1998-02-12,-2.1668539166666667,-2.1668539166666667,0.0002448723625,2.3378548333333335,2.053104,2.207839,2.5581655,3.0178879166666666,0.0,13.81566375,13.738155833333332,13.81187625,13.813197500000001,13.862124999999999,13.864391249999999,13.961220833333334,13.85689375,13.701714583333333
43,1998-02-13,-2.2129056666666664,-2.2129056666666664,0.0002531735541666667,2.531397875,1.9887854583333333,2.1338833333333334,2.4567402916666667,2.896973791666667,0.0,14.214424583333333,14.129617916666668,14.154205416666668,14.09834625,14.099944583333333,14.066580416666667,14.111025833333334,13.916449166666666,13.718944166666667
44,1998-02-14,-2.1788050416666667,-2.1788050416666667,0.0002575248541666667,2.3827735000000003,1.873432,1.9985987083333334,2.2723630416666665,2.6581517916666666,0.0,14.4782475,14.386162916666668,14.382723333333333,14.292050833333334,14.2646475,14.208075000000001,14.220025,13.972760000000001,13.747675416666667
45,1998-02-15,-2.1124198333333335,-2.1124198333333335,0.0002572047791666667,2.1053206875000003,1.8017067916666667,1.91550175,2.1601855,2.509335625,0.0,14.53995375,14.44762375,14.44195875,14.347465416666667,14.314965416666666,14.253702500000001,14.257015833333334,13.994239583333332,13.76751625
46,1998-02-16,-2.0153486666666667,-2.0153486666666667,0.00025109193333333336,1.9260586708333334,1.8271465000000002,1.9478569166666668,2.206308208333333,2.5653740833333334,0.0,14.2602925,14.175836250000001,14.205757916666668,14.155028333333334,14.156905833333333,14.123405416666666,14.161805416666667,13.963618333333335,13.769755416666667
47,1998-02-17,-1.9512292083333334,-1.9512292083333334,0.000246396375,1.8929564166666666,1.8793642916666666,2.01458175,2.30706725,2.703760791666667,0.0,13.984339166666667,13.905387916666667,13.9665625,13.953416249999998,13.986439166666665,13.978012083333333,14.050792916666666,13.917225833333333,13.760115416666666
48,1998-02-18,-1.8524589166666665,-1.8524589166666665,0.00023166537499999998,1.7829377645833333,2.9474690833333335,2.5694266666666667,2.4725974166666664,2.8372105416666664,0.0,12.648800041666666,13.322154583333335,13.825092499999998,13.861580833333333,13.90731125,13.90639625,13.991256666666667,13.888222083333334,13.749368333333335
49,1998-02-19,-1.8496135833333334,-1.8496135833333334,0.00019845616249999999,1.892936625,4.668161791666667,3.4344890833333337,3.099912875,3.2924872916666668,0.0,11.819789125,13.008575,13.521129166666666,13.717214166666666,13.839022916666666,13.858832083333333,13.95348625,13.861622916666667,13.734005000000002
50,1998-02-20,-1.819530125,-1.819530125,0.0002018347625,1.9391960416666667,3.6608192916666664,3.001259875,2.9662069166666662,3.296995916666667,0.0,12.490875416666666,13.235072500000001,13.613369583333332,13.725676666666667,13.830887500000001,13.853186666666666,13.956445416666668,13.862055833333335,13.72722875
51,1998-02-21,-1.7836945416666667,-1.7836945416666667,0.00020779206666666667,1.990037975,3.1956300416666665,2.7382836249999998,2.8415848333333336,3.2139745833333335,0.0,12.941567083333332,13.448365833333334,13.711912916666668,13.78465875,13.868576249999998,13.880856666666666,13.977428333333334,13.873825000000002,13.731364166666665
52,1998-02-22,-1.7386943333333333,-1.7386943333333333,0.0002128360833333333,1.8839529083333335,3.0801547916666667,2.6275379583333334,2.7189032083333333,3.0877002499999997,0.0,13.108448333333333,13.61330875,13.862260416666667,13.912975833333334,13.971884166666667,13.96831,14.042648333333332,13.90611875,13.746084583333333
53,1998-02-23,-1.6887279583333334,-1.6887279583333334,0.00021335380833333332,1.7201631666666666,3.074505333333333,2.590956333333333,2.63742525,2.99125925,0.0,13.05585625,13.613779583333333,13.894269166666668,13.946923333333332,14.002960833333333,13.997658333333334,14.066271666666665,13.925295416666666,13.7605475
54,1998-02-24,-1.647703375,-1.647703375,0.0002157363791666667,1.7633532916666665,2.5943352083333333,2.3759305,2.582735,2.967020625,0.0,13.372387916666668,13.615719583333332,13.784701666666665,13.83683625,13.9082225,13.917204583333332,14.00579,13.908439999999999,13.763399166666666
55,1998-02-25,-1.4689034583333334,-1.4689034583333334,0.00017096615625,1.0764156,5.1421020833333335,4.556357083333333,3.2651459166666665,3.167441625,0.0,9.453702375,11.108274,13.344373333333332,13.807229999999999,13.945364583333332,13.954669583333333,14.028341249999999,13.914052083333333,13.766943333333332
56,1998-02-26,-1.5458185833333333,-1.5458185833333333,0.00016603122500000002,1.6823635583333332,5.2097225,4.26854025,3.6211634166666666,3.69686625,0.0,11.091874708333334,12.501162083333334,13.347727916666665,13.609331666666668,13.821768333333333,13.880405833333333,13.996069583333332,13.891152083333333,13.750112916666666
57,1998-02-27,-1.5286819999999999,-1.5286819999999999,0.00017655962083333335,1.7526704750000002,4.056048416666667,3.294493166666667,3.1639494166666666,3.4843659166666665,0.0,12.268442958333333,13.176600833333334,13.614962499999999,13.735440833333334,13.86975625,13.904197083333335,14.027621666666667,13.916875416666668,13.762012499999999
58,1998-02-28,-1.4448409583333335,-1.4448409583333335,0.0001763361625,1.4415854820833334,4.248111083333334,3.450849416666667,3.0122258333333334,3.2764309583333335,0.0,11.449577499999998,12.772842083333332,13.600035833333335,13.780854583333335,13.904031250000001,13.926488333333333,14.03588,13.933317916666667,13.777829583333334
59,1998-03-01,-1.4128408749999999,-1.4128408749999999,0.00016965003333333333,1.4975676458333333,4.4876505,3.6526961250000003,3.1759779583333336,3.3737770416666666,0.0,11.382069208333334,12.675821666666666,13.518846666666667,13.733461666666665,13.892084166666665,13.928713333333334,14.038198333333334,13.93677375,13.784074166666668
60,1998-03-02,-1.3911906666666667,-1.3911906666666667,0.00017132325,1.5376101333333334,4.369269583333334,3.3473070000000003,3.050887833333333,3.3267542916666666,0.0,11.696053791666666,13.003684999999999,13.567476666666666,13.731621250000002,13.874333333333333,13.910858750000001,14.033295833333334,13.943722916666667,13.792183333333334
61,1998-03-03,-1.3709014583333332,-1.3709014583333332,0.00018126834583333335,1.5733539083333332,3.6222236666666667,2.897059375,2.804207208333333,3.143811,0.0,12.447163000000002,13.349759583333332,13.744505416666668,13.842990416666666,13.945877916666667,13.9649425,14.071384166666666,13.968784166666666,13.808283333333334
62,1998-03-04,-1.30542,-1.30542,0.00017891919583333334,1.3294249508333333,3.8817992500000003,3.1436220833333333,2.7734905416666664,3.033344,0.0,11.727299875,12.956655416666665,13.730836666666667,13.889162083333334,13.993998750000001,14.007292916666666,14.09832125,13.990047083333332,13.826979166666668
63,1998-03-05,-1.328272625,-1.328272625,0.000191560175,1.6728160416666666,2.7325471666666665,2.4461587916666665,2.5991715416666668,2.969874875,0.0,13.426889166666667,13.684002083333333,13.847842083333333,13.89826125,13.98970625,14.007482916666667,14.102137916666665,14.000475833333333,13.838890833333332
64,1998-03-06,-1.2549711666666667,-1.2549711666666667,0.00019930260416666664,1.3488687034583335,3.123148375,2.4980264583333334,2.3654365,2.7002417916666666,0.0,12.67651925,13.583863749999999,14.026586666666667,14.081321666666668,14.126811250000001,14.114503333333333,14.176347083333333,14.042708750000001,13.86563125
65,1998-03-07,-1.2500595416666667,-1.2500595416666667,0.00020494927083333333,1.4541116875,2.486627791666667,2.1717932083333333,2.301624916666667,2.655576958333333,0.0,13.543320000000001,13.876660000000001,14.04699125,14.07900125,14.132225416666666,14.126799583333332,14.187312083333333,14.05905625,13.884952083333333
66,1998-03-08,-1.2126407083333335,-1.2126407083333335,0.00021347807916666665,1.248800775,2.2745187083333334,1.9786642916666668,2.1136398333333335,2.4705717083333334,0.0,13.619785416666666,13.969953333333335,14.13172625,14.14958875,14.184786666666668,14.171417499999999,14.222115833333334,14.085826666666668,13.906242083333334
67,1998-03-09,-0.9180598624999999,-0.9180598624999999,7.419469841666666e-05,-1.2046466500000002,5.066445375,5.832901499999999,4.7368352499999995,3.7191250416666666,0.0,4.66292225,6.261967166666667,11.187947666666666,13.14412625,13.982242083333333,14.345419583333333,14.574081249999999,14.166742916666665,13.917212083333332
68,1998-03-10,-1.1714882083333333,-1.1714882083333333,8.170127249999999e-05,1.9177014166666666,6.2898405833333335,6.354569916666667,6.214320041666666,5.863048,0.0,11.496401875000002,11.833108583333333,12.386673291666668,12.423887083333334,12.663055,12.74804125,14.088632500000001,13.983647083333333,13.813185833333334
69,1998-03-11,-1.2144185,-1.2144185,0.00011893117916666667,1.9808862916666667,3.5080978333333337,3.206677041666667,3.50559425,4.242877041666667,0.0,13.58258875,13.79483125,13.900303749999999,13.795855000000001,13.81887625,13.743215416666667,14.105100416666666,14.039192083333333,13.8446075
70,1998-03-12,-1.1938220416666667,-1.1938220416666667,0.00015525070833333332,1.8954525833333333,2.3267952083333334,2.213476583333333,2.4614197499999997,3.0291331666666665,0.0,14.19305,14.240975416666666,14.2887875,14.183307083333332,14.172469166666666,14.118443333333333,14.263864583333332,14.114813333333332,13.906498333333333
71,1998-03-13,-1.1431211666666667,-1.1431211666666667,0.0001840736125,1.3919466708333335,1.7499489166666666,1.7821147916666666,2.0026818333333334,2.42580425,0.0,14.336655416666666,14.295587083333333,14.337149166666668,14.263185833333333,14.253910416666665,14.210044583333334,14.290896250000001,14.150015416666667,13.9508575
72,1998-03-14,-1.09729325,-1.09729325,0.0002102452625,1.469830625,1.5654475416666667,1.6383698749999998,1.8805628749999999,2.2763680416666667,0.0,14.244296666666665,14.190985,14.235059999999999,14.189616666666666,14.191915,14.163177083333332,14.228455833333333,14.124733333333333,13.961889583333333
73,1998-03-15,-1.078397,-1.078397,0.00023064659166666666,1.3931579916666665,1.4413807500000002,1.5172582083333335,1.7478410833333333,2.1132414583333334,0.0,14.401238333333334,14.343825833333334,14.369290833333332,14.316355833333333,14.305476666666666,14.269204583333334,14.299045,14.1559,13.982393333333334
74,1998-03-16,-1.0601680833333333,-1.0601680833333333,0.00024353599166666666,1.2721209958333333,1.3494313333333334,1.420055125,1.6293157916666667,1.9594776666666667,0.0,14.532192083333333,14.472974166666667,14.484575,14.420407916666667,14.396491249999999,14.351471250000001,14.360558333333332,14.191681666666668,14.006824166666666
75,1998-03-17,-1.0321690833333335,-1.0321690833333335,0.000247525175,1.07504929875,1.3313942083333334,1.3750775833333335,1.5652479583333332,1.870569,0.0,14.496802500000001,14.461528333333334,14.483589166666667,14.429130833333334,14.409275833333334,14.367387916666667,14.373867083333332,14.20872625,14.025323333333333
76,1998-03-18,-1.0025965708333333,-1.0025965708333333,0.00024651984999999997,0.9960650208333334,1.3484341666666666,1.3779992916666668,1.5661529583333333,1.8679259583333332,0.0,14.333625833333334,14.317181249999999,14.360470416666667,14.330898750000001,14.329946666666666,14.303471666666667,14.327830833333332,14.198122499999998,14.033104166666666
77,1998-03-19,-0.9798133375,-0.9798133375,0.0002471162541666667,1.1937110499999999,1.3416886666666665,1.3911424583333334,1.5831752083333333,1.8828180833333334,0.0,14.337139583333332,14.303792916666666,14.343908333333333,14.314655416666668,14.314822916666666,14.289400416666666,14.314697083333334,14.194899583333333,14.03667625
78,1998-03-20,-0.9785664875000001,-0.9785664875000001,0.0002461198875,1.0625898166666665,1.339769875,1.3992902083333334,1.5901599583333335,1.8855439583333335,0.0,14.331841249999998,14.295608333333334,14.336597916666667,14.311432083333335,14.315646666666666,14.294565,14.321979166666667,14.204516666666665,14.047078333333333
79,1998-03-21,-0.9696486875,-0.9696486875,0.0002454699708333333,1.0557788958333334,1.367809125,1.4096611250000002,1.5899661666666667,1.877527,0.0,14.396824583333334,14.371187083333334,14.407763333333333,14.374679166666667,14.370693333333334,14.342272083333334,14.357587500000001,14.218594166666668,14.055259583333333
80,1998-03-22,-0.9582337291666666,-0.9582337291666666,0.00024537879583333335,1.1851393333333333,1.3635264583333333,1.4131185000000002,1.5894760833333335,1.8711665833333333,0.0,14.44382625,14.407255833333332,14.436393333333333,14.397801666666666,14.390167916666668,14.360157083333334,14.371834999999999,14.226934583333334,14.063641666666667
81,1998-03-23,-0.9572269666666666,-0.9572269666666666,0.00024401960416666664,0.9696412625,1.3264269583333335,1.3899761249999998,1.559224875,1.8277866249999999,0.0,14.4931275,14.44358125,14.468496250000001,14.42643125,14.4169075,14.384662083333334,14.392494166666665,14.24101875,14.0737625
82,1998-03-24,-0.9428963166666667,-0.9428963166666667,0.00024456495833333333,1.0488522583333333,1.3199487083333332,1.3848730416666666,1.5555066249999998,1.8249674999999999,0.0,14.457647916666666,14.406615416666666,14.43240875,14.3925225,14.38555625,14.356818333333335,14.370185,14.232325000000001,14.07554125
83,1998-03-25,-0.930962375,-0.930962375,0.00024318654166666665,0.8222072945833333,1.2901363750000001,1.3530133333333334,1.5174477916666664,1.7791582916666666,0.0,14.4047925,14.356460416666666,14.392333749999999,14.363156250000001,14.363567916666668,14.34056625,14.360323333333334,14.234586666666667,14.080252916666666
84,1998-03-26,-0.7900365208333334,-0.7900365208333334,0.000165448815,-0.02936710749999998,3.45802625,3.2071160833333336,2.2844959583333333,2.047453041666667,0.0,9.016528958333334,10.650328208333333,13.62229625,14.311479166666667,14.405892083333333,14.376401666666666,14.3735175,14.222315416666667,14.071508333333334
85,1998-03-27,-0.7915751208333334,-0.7915751208333334,0.00011665902583333334,0.10418874721666667,5.366323958333333,4.989748625,3.5906712499999998,3.0410881666666665,0.0,8.062530375,10.9094755,13.116595833333333,13.74811625,14.108177916666667,14.219104166666668,14.311203333333333,14.167557916666667,14.028680416666667
86,1998-03-28,-0.7080096041666667,-0.7080096041666667,6.511128333333334e-05,-0.7620574962500001,5.561234958333333,6.257378458333334,5.113680166666667,4.268589333333334,0.0,5.356022583333334,8.113698291666667,11.868811583333333,13.110607083333333,13.667785416666668,13.850828333333332,14.41411,14.193389583333333,14.005353333333334
87,1998-03-29,-0.7898537041666667,-0.7898537041666667,3.612895625e-05,-0.052197806916666666,6.2810025,6.959899541666666,6.755780208333333,6.158527125,0.0,4.9227247499999995,7.777753375,11.054130416666666,12.154552083333334,12.639407499999999,12.723645416666665,13.872250000000001,14.194896666666667,13.96516375
88,1998-03-30,-0.7498926541666666,-0.7498926541666666,3.182750670833333e-05,-0.6473969958333333,4.651942041666667,5.582112124999999,5.717764,5.8695139166666666,0.0,7.420758958333334,8.507606375,11.515830875,12.625569583333332,13.048787500000001,13.07632125,13.988369166666667,14.089236249999999,13.912412916666668
89,1998-03-31,-0.8516414041666667,-0.8516414041666667,2.249075058333333e-06,-1.2459742037500001,5.213156708333334,6.233198166666667,6.708941374999999,6.735141,0.0,3.0565317916666666,4.815409791666666,8.571032125,10.40431975,11.089359583333334,11.13153,12.443387083333334,13.726440000000002,13.964196666666666
90,1998-04-01,-0.7938178749999999,-0.7938178749999999,3.155929475e-05,0.21539190833333333,5.68429975,6.475712083333334,6.486452166666666,6.733136916666666,0.0,6.376804333333333,8.673242458333332,11.756904166666667,12.5008275,12.794974583333333,12.6741425,13.651050416666665,13.61895,13.70926375
91,1998-04-02,-0.770050775,-0.770050775,3.337903583333333e-05,0.6082709466666666,5.764555041666667,6.344220583333333,6.289811,6.454513791666667,0.0,6.5189769166666665,8.9403935,11.842945833333333,12.581067500000001,12.9145825,12.933477916666668,13.84876125,13.786827916666667,13.737680833333334
